Transportista	Origen	Destino	Ruta	Fecha Expedicion	Periodo Facturacion	Volumen	Peso	 Importe 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	11-11-2025	45962	3,752	938	 $187.301 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	11-11-2025	45962	1,44	360	 $61.200 
SAMEX	Proveedores	Copiapo	Proveedor - Sucursal	11-11-2025	45962	0,508	127	 $19.907 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	11-11-2025	45962	0,3	75	 $15.730 
SAMEX	La Serena	Matta	Sucursal - Sucursal	11-11-2025	45962	0,061	15,25	 $2.971 
SAMEX	Proveedores	Copiapo	Proveedor - Sucursal	11-11-2025	45962	0,036	9	 $3.768 
SAMEX	La Serena	Antofagasta	Sucursal - Sucursal	11-11-2025	45962	0,016	4	 $5.392 
SAMEX	La Serena	Antofagasta	Sucursal - Sucursal	11-11-2025	45962	0,029	7,25	 $5.392 
SAMEX	Iquique	CD Libertadores	Sucursal - Sucursal	11-11-2025	45962	4,76	1190	 $213.858 
SAMEX	Matta	Iquique	Santiago - Sucursal	10-11-2025	45962	6,048	1512	 $301.918 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	10-11-2025	45962	0,96	240	 $40.800 
SAMEX	Matta	Copiapo	Santiago - Sucursal	10-11-2025	45962	1,008	252	 $39.501 
SAMEX	Matta	Calama	Santiago - Sucursal	10-11-2025	45962	3,66	915	 $165.166 
SAMEX	Iquique	Iquique	Sucursal - Cliente	10-11-2025	45962	0,021	5,25	 $4.416 
SAMEX	Iquique	Calama	Sucursal - Sucursal	10-11-2025	45962	0,008	2	 $3.968 
SAMEX	CD Lo Ruiz	Copiapo	Santiago - Sucursal	10-11-2025	45962	0,034	8,5	 $3.768 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	10-11-2025	45962	3,404	851	 $106.179 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	10-11-2025	45962	1,184	296	 $59.106 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	10-11-2025	45962	7,896	1974	 $394.170 
SAMEX	CD Lo Ruiz	Copiapo	Santiago - Sucursal	10-11-2025	45962	9,5	2375	 $372.281 
SAMEX	Calama	Iquique	Sucursal - Sucursal	10-11-2025	45962	0,008	2	 $5.891 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	10-11-2025	45962	2,4	600	 $102.000 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	10-11-2025	45962	20,016	5004	 $850.680 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	10-11-2025	45962	0,48	120	 $14.972 
SAMEX	CD Lo Ruiz	Calama	Santiago - Sucursal	10-11-2025	45962	0,12	30	 $5.654 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	10-11-2025	45962	1,54	385	 $65.450 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	10-11-2025	45962	1,42	355	 $70.887 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	10-11-2025	45962	2,17	542,5	 $67.688 
SAMEX	CD Lo Ruiz	Calama	Santiago - Sucursal	10-11-2025	45962	8,64	2160	 $389.899 
SAMEX	CD Lo Ruiz	Calama	Santiago - Sucursal	10-11-2025	45962	1,68	420	 $75.814 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	10-11-2025	45962	3	750	 $127.500 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	10-11-2025	45962	0,64	160	 $31.949 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	10-11-2025	45962	0,568	142	 $25.632 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	10-11-2025	45962	0,12	30	 $4.704 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	10-11-2025	45962	0,06	15	 $3.968 
SAMEX	Proveedores	Curauma	Proveedor - Sucursal	10-11-2025	45962	0,06	15	 $3.001 
SAMEX	Copiapo	Calama	Sucursal - Sucursal	10-11-2025	45962	5,292	1323	 $186.450 
SAMEX	Copiapo	Antofagasta	Sucursal - Sucursal	10-11-2025	45962	0,008	2	 $5.124 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	10-11-2025	45962	8,4	2100	 $357.000 
SAMEX	Copiapo	Matta	Sucursal - Sucursal	10-11-2025	45962	0,028	7	 $4.644 
SAMEX	Matta	La Serena	Santiago - Sucursal	10-11-2025	45962	0,08	20	 $3.301 
SAMEX	Matta	Calama	Santiago - Sucursal	10-11-2025	45962	4,32	1080	 $194.950 
SAMEX	Matta	Iquique	Santiago - Sucursal	10-11-2025	45962	0,028	7	 $4.416 
SAMEX	Matta	La Serena	Santiago - Sucursal	10-11-2025	45962	0,402	100,5	 $12.539 
SAMEX	Matta	Copiapo	Santiago - Sucursal	10-11-2025	45962	0,1	25	 $4.504 
SAMEX	Antofagasta	Matta	Sucursal - Sucursal	10-11-2025	45962	0,004	1	 $3.571 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	10-11-2025	45962	2,56	640	 $108.800 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	10-11-2025	45962	0,48	120	 $14.972 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	10-11-2025	45962	0,676	169	 $33.746 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	10-11-2025	45962	0,36	90	 $16.963 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	10-11-2025	45962	0,1	25	 $4.712 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	10-11-2025	45962	0,21	52,5	 $9.895 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	10-11-2025	45962	0,24	60	 $12.584 
SAMEX	La Serena	Matta	Sucursal - Sucursal	10-11-2025	45962	2,789	697,25	 $78.296 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	10-11-2025	45962	0,012	3	 $4.416 
SAMEX	Antofagasta	Copiapo	Sucursal - Sucursal	10-11-2025	45962	0,016	4	 $4.752 
SAMEX	La Serena	Iquique	Sucursal - Sucursal	10-11-2025	45962	0,005	1,25	 $6.399 
SAMEX	La Serena	Matta	Sucursal - Sucursal	10-11-2025	45962	0,011	2,75	 $2.971 
SAMEX	La Serena	Matta	Sucursal - Sucursal	10-11-2025	45962	0,775	193,75	 $21.757 
SAMEX	Antofagasta	Iquique	Sucursal - Sucursal	10-11-2025	45962	0,045	11,25	 $5.743 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	10-11-2025	45962	2,304	576	 $103.973 
SAMEX	Lira	Copiapo	Sucursal - Sucursal	07-11-2025	45962	3,18	795	 $124.616 
SAMEX	Lira	Iquique	Sucursal - Sucursal	07-11-2025	45962	1,412	353	 $70.487 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	07-11-2025	45962	0,096	24	 $4.523 
SAMEX	CD Lo Ruiz	Copiapo	Santiago - Sucursal	07-11-2025	45962	0,8	200	 $31.350 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	07-11-2025	45962	3,384	846	 $105.555 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	07-11-2025	45962	0,8	200	 $39.936 
SAMEX	CD Lo Ruiz	Calama	Santiago - Sucursal	07-11-2025	45962	0,8	200	 $36.102 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	07-11-2025	45962	1,38	345	 $43.046 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	07-11-2025	45962	1,09	272,5	 $54.413 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	07-11-2025	45962	1,38	345	 $58.650 
SAMEX	CD Lo Ruiz	Copiapo	Santiago - Sucursal	07-11-2025	45962	8,528	2132	 $334.191 
SAMEX	CD Lo Ruiz	Calama	Santiago - Sucursal	07-11-2025	45962	4,492	1123	 $202.712 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	07-11-2025	45962	5,004	1251	 $156.087 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	07-11-2025	45962	4,31	1077,5	 $183.175 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	07-11-2025	45962	0,108	27	 $5.663 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	07-11-2025	45962	6,14	1535	 $306.510 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	07-11-2025	45962	2,04	510	 $63.633 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	07-11-2025	45962	1,32	330	 $41.174 
SAMEX	Copiapo	Copiapo	Sucursal - Cliente	07-11-2025	45962	0,6	150	 $8.222 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	07-11-2025	45962	0,57	142,5	 $28.455 
SAMEX	Copiapo	Copiapo	Sucursal - Cliente	07-11-2025	45962	1,5	375	 $52.903 
SAMEX	Matta	Copiapo	Santiago - Sucursal	07-11-2025	45962	4,02	1005	 $157.534 
SAMEX	Matta	Iquique	Santiago - Sucursal	07-11-2025	45962	3	750	 $149.761 
SAMEX	Matta	La Serena	Santiago - Sucursal	07-11-2025	45962	1,664	416	 $51.904 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	07-11-2025	45962	0,123	30,75	 $5.796 
SAMEX	Matta	Calama	Santiago - Sucursal	07-11-2025	45962	0,063	15,75	 $3.968 
SAMEX	Copiapo	Calama	Sucursal - Sucursal	07-11-2025	45962	0,015	3,75	 $5.779 
SAMEX	Calama	Copiapo	Sucursal - Sucursal	07-11-2025	45962	0,004	1	 $4.877 
SAMEX	Calama	La Serena	Sucursal - Sucursal	07-11-2025	45962	0,012	3	 $5.009 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	07-11-2025	45962	2,996	749	 $149.561 
SAMEX	Antofagasta	Concepcion	Sucursal - Sucursal	07-11-2025	45962	0,57	142,5	 $48.772 
SAMEX	Calama	Matta	Sucursal - Sucursal	07-11-2025	45962	0,027	6,75	 $3.571 
SAMEX	Antofagasta	Matta	Sucursal - Sucursal	07-11-2025	45962	0,188	47	 $7.972 
SAMEX	Curauma	Antofagasta	Sucursal - Sucursal	07-11-2025	45962	0,004	1	 $5.870 
SAMEX	Antofagasta	Iquique	Sucursal - Sucursal	07-11-2025	45962	0,211	52,75	 $24.799 
SAMEX	Antofagasta	Matta	Sucursal - Sucursal	07-11-2025	45962	0,302	75,5	 $12.807 
SAMEX	La Serena	Los Libertadores	Sucursal - Sucursal	07-11-2025	45962	0,549	137,25	 $15.412 
SAMEX	La Serena	Matta	Sucursal - Sucursal	07-11-2025	45962	0,008	2	 $2.971 
SAMEX	La Serena	Antofagasta	Sucursal - Sucursal	07-11-2025	45962	0,035	8,75	 $5.392 
SAMEX	Antofagasta	Matta	Sucursal - Sucursal	07-11-2025	45962	0,004	1	 $3.571 
SAMEX	Antofagasta	Matta	Sucursal - Sucursal	07-11-2025	45962	0,035	8,75	 $3.571 
SAMEX	Proveedores	Copiapo	Proveedor - Sucursal	07-11-2025	45962	0,024	6	 $3.768 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	07-11-2025	45962	0,059	14,75	 $4.416 
SAMEX	Proveedores	La Serena	Proveedor - Sucursal	07-11-2025	45962	0,264	66	 $10.348 
SAMEX	Lira	Copiapo	Sucursal - Sucursal	06-11-2025	45962	0,034	8,5	 $3.768 
SAMEX	Lira	Iquique	Sucursal - Sucursal	06-11-2025	45962	0,12	30	 $6.292 
SAMEX	Matta	Calama	Santiago - Sucursal	06-11-2025	45962	0,224	56	 $10.554 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	06-11-2025	45962	3,89	972,5	 $165.325 
SAMEX	Matta	Iquique	Santiago - Sucursal	06-11-2025	45962	0,6	150	 $29.952 
SAMEX	Calama	Copiapo	Sucursal - Sucursal	06-11-2025	45962	0,064	16	 $4.877 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	06-11-2025	45962	12,008	3002	 $510.340 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	06-11-2025	45962	3,904	976	 $121.776 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	06-11-2025	45962	0,06	15	 $4.416 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	06-11-2025	45962	0,384	96	 $18.093 
SAMEX	Proveedores	Copiapo	Proveedor - Sucursal	06-11-2025	45962	0,9	225	 $35.269 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	06-11-2025	45962	6,032	1508	 $301.119 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	06-11-2025	45962	1,68	420	 $71.400 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	06-11-2025	45962	2,856	714	 $121.380 
SAMEX	CD Lo Ruiz	Copiapo	Santiago - Sucursal	06-11-2025	45962	2,82	705	 $110.509 
SAMEX	Proveedores	La Serena	Proveedor - Sucursal	06-11-2025	45962	0,384	96	 $15.052 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	06-11-2025	45962	0,384	96	 $18.093 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	06-11-2025	45962	0,48	120	 $21.661 
SAMEX	Matta	Copiapo	Santiago - Sucursal	06-11-2025	45962	2,1	525	 $82.294 
SAMEX	Matta	La Serena	Santiago - Sucursal	06-11-2025	45962	2,4	600	 $74.862 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	06-11-2025	45962	3,6	900	 $153.000 
SAMEX	Matta	Iquique	Santiago - Sucursal	06-11-2025	45962	3	750	 $149.761 
SAMEX	Matta	Calama	Santiago - Sucursal	06-11-2025	45962	4,8	1200	 $216.611 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	06-11-2025	45962	0,605	151,25	 $41.108 
SAMEX	Proveedores	Curauma	Proveedor - Sucursal	06-11-2025	45962	0,048	12	 $5.063 
SAMEX	Proveedores	La Serena	Proveedor - Sucursal	06-11-2025	45962	0,353	88,25	 $13.837 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	06-11-2025	45962	1,732	433	 $73.610 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	06-11-2025	45962	0,252	63	 $11.874 
SAMEX	Proveedores	Copiapo	Proveedor - Sucursal	06-11-2025	45962	1,12	280	 $43.890 
SAMEX	Copiapo	Calama	Sucursal - Sucursal	06-11-2025	45962	0,36	90	 $48.494 
SAMEX	Copiapo	Matta	Sucursal - Sucursal	06-11-2025	45962	0,188	47	 $7.621 
SAMEX	Proveedores	Copiapo	Proveedor - Sucursal	06-11-2025	45962	7,916	1979	 $310.208 
SAMEX	Proveedores	La Serena	Proveedor - Sucursal	06-11-2025	45962	0,374	93,5	 $14.660 
SAMEX	Copiapo	Antofagasta	Sucursal - Sucursal	06-11-2025	45962	0,009	2,25	 $5.124 
SAMEX	Iquique	Copiapo	Sucursal - Sucursal	06-11-2025	45962	0,004	1	 $4.968 
SAMEX	Antofagasta	La Serena	Sucursal - Sucursal	06-11-2025	45962	0,139	34,75	 $14.875 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	06-11-2025	45962	0,008	2	 $4.416 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	06-11-2025	45962	0,373	93,25	 $19.558 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	06-11-2025	45962	0,216	54	 $11.326 
SAMEX	La Serena	Copiapo	Sucursal - Sucursal	06-11-2025	45962	1,265	316,25	 $30.066 
SAMEX	La Serena	Los Libertadores	Sucursal - Sucursal	06-11-2025	45962	0,004	1	 $2.971 
SAMEX	Curauma	Copiapo	Sucursal - Sucursal	06-11-2025	45962	0,52	130	 $26.754 
SAMEX	La Serena	Matta	Sucursal - Sucursal	06-11-2025	45962	0,263	65,75	 $9.278 
SAMEX	La Serena	Proveedores	Sucursal - Cliente	06-11-2025	45962	0,044	11	 $2.971 
SAMEX	La Serena	Curauma	Sucursal - Sucursal	06-11-2025	45962	0,004	1	 $3.905 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	05-11-2025	45962	18	4500	 $765.000 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	05-11-2025	45962	1,53	382,5	 $69.045 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	05-11-2025	45962	1,344	336	 $67.093 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	05-11-2025	45962	0,208	52	 $9.801 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	05-11-2025	45962	6,5	1625	 $441.659 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	05-11-2025	45962	1,02	255	 $43.350 
SAMEX	CD Lo Ruiz	Calama	Santiago - Sucursal	05-11-2025	45962	0,288	72	 $13.570 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	05-11-2025	45962	1,44	360	 $44.917 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	05-11-2025	45962	3,6	900	 $112.293 
SAMEX	Calama	Antofagasta	Sucursal - Sucursal	05-11-2025	45962	0,02	5	 $4.937 
SAMEX	Calama	Curauma	Sucursal - Sucursal	05-11-2025	45962	0,032	8	 $4.291 
SAMEX	Calama	Copiapo	Sucursal - Sucursal	05-11-2025	45962	0,012	3	 $4.877 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	05-11-2025	45962	3,96	990	 $168.300 
SAMEX	CD Lo Ruiz	Calama	Santiago - Sucursal	05-11-2025	45962	0,328	82	 $15.455 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	05-11-2025	45962	1,56	390	 $77.876 
SAMEX	CD Lo Ruiz	Copiapo	Santiago - Sucursal	05-11-2025	45962	0,96	240	 $37.620 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	05-11-2025	45962	0,9	225	 $44.928 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	05-11-2025	45962	6,44	1610	 $321.486 
SAMEX	Matta	Iquique	Santiago - Sucursal	05-11-2025	45962	0,15	37,5	 $7.865 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	05-11-2025	45962	14,4	3600	 $612.000 
SAMEX	Matta	La Serena	Santiago - Sucursal	05-11-2025	45962	14,4	3600	 $449.172 
SAMEX	Curauma	La Serena	Sucursal - Sucursal	06-11-2025	45962	1,1	275	 $43.062 
SAMEX	Matta	Copiapo	Santiago - Sucursal	05-11-2025	45962	3,24	810	 $126.968 
SAMEX	Curauma	Iquique	Sucursal - Sucursal	05-11-2025	45962	0,004	1	 $6.932 
SAMEX	Curauma	Copiapo	Sucursal - Sucursal	05-11-2025	45962	0,005	1,25	 $5.263 
SAMEX	Matta	Calama	Santiago - Sucursal	05-11-2025	45962	1,188	297	 $53.611 
SAMEX	Matta	Iquique	Santiago - Sucursal	05-11-2025	45962	0,96	240	 $47.923 
SAMEX	Iquique	Puerto Montt	Sucursal - Sucursal	05-11-2025	45962	0,056	14	 $8.090 
SAMEX	Iquique	Puerto Montt	Sucursal - Sucursal	05-11-2025	45962	0,006	1,5	 $8.090 
SAMEX	Antofagasta	Matta	Sucursal - Sucursal	05-11-2025	45962	0,01	2,5	 $3.571 
SAMEX	Antofagasta	Copiapo	Sucursal - Sucursal	05-11-2025	45962	0,006	1,5	 $4.752 
SAMEX	Copiapo	Copiapo	Sucursal - Cliente	05-11-2025	45962	2	500	 $70.538 
SAMEX	La Serena	Copiapo	Sucursal - Sucursal	05-11-2025	45962	0,054	13,5	 $4.809 
SAMEX	La Serena	Antofagasta	Sucursal - Sucursal	05-11-2025	45962	0,009	2,25	 $2.971 
SAMEX	La Serena	Antofagasta	Sucursal - Sucursal	05-11-2025	45962	0,164	41	 $5.786 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	05-11-2025	45962	0,123	30,75	 $6.449 
SAMEX	Antofagasta	Copiapo	Sucursal - Sucursal	05-11-2025	45962	0,045	11,25	 $4.752 
SAMEX	Antofagasta	Matta	Sucursal - Sucursal	05-11-2025	45962	0,058	14,5	 $3.571 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	05-11-2025	45962	0,48	120	 $20.400 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	04-11-2025	45962	2	500	 $85.000 
SAMEX	Matta	Calama	Santiago - Sucursal	04-11-2025	45962	4,412	1103	 $199.101 
SAMEX	Matta	Iquique	Santiago - Sucursal	04-11-2025	45962	0,787	196,75	 $39.287 
SAMEX	Matta	Copiapo	Santiago - Sucursal	04-11-2025	45962	0,323	80,75	 $14.549 
SAMEX	Antofagasta	Antofagasta	Sucursal - Cliente	04-11-2025	45962	0,065	16,25	 $7.866 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	04-11-2025	45962	0,065	16,25	 $7.866 
SAMEX	Calama	Copiapo	Sucursal - Sucursal	04-11-2025	45962	0,024	6	 $4.877 
SAMEX	Calama	Proveedores	Sucursal - Cliente	04-11-2025	45962	0,04	10	 $4.937 
SAMEX	Calama	Antofagasta	Sucursal - Sucursal	04-11-2025	45962	0,016	4	 $4.937 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	04-11-2025	45962	1,8	450	 $56.147 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	04-11-2025	45962	3,98	995	 $198.683 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	04-11-2025	45962	2,74	685	 $116.450 
SAMEX	Proveedores	La Serena	Proveedor - Sucursal	04-11-2025	45962	0,624	156	 $19.464 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	04-11-2025	45962	0,475	118,75	 $20.188 
SAMEX	Matta	Copiapo	Santiago - Sucursal	04-11-2025	45962	0,38	95	 $17.117 
SAMEX	Iquique	Matta	Sucursal - Sucursal	04-11-2025	45962	0,004	1	 $3.974 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	04-11-2025	45962	0,4	100	 $20.974 
SAMEX	Antofagasta	Curauma	Sucursal - Sucursal	04-11-2025	45962	0,013	3,25	 $4.191 
SAMEX	Antofagasta	Iquique	Sucursal - Sucursal	04-11-2025	45962	0,008	2	 $5.743 
SAMEX	Curauma	La Serena	Sucursal - Sucursal	04-11-2025	45962	0,17	42,5	 $18.617 
SAMEX	Copiapo	Vitacura	Sucursal - Sucursal	04-11-2025	45962	0,018	4,5	 $4.644 
SAMEX	Copiapo	Calama	Sucursal - Sucursal	04-11-2025	45962	0,0068	1,7	 $5.779 
SAMEX	La Serena	Matta	Sucursal - Sucursal	04-11-2025	45962	0,004	1	 $2.971 
SAMEX	La Serena	Curauma	Sucursal - Sucursal	04-11-2025	45962	0,004	1	 $3.905 
SAMEX	Antofagasta	Copiapo	Sucursal - Sucursal	04-11-2025	45962	0,004	1	 $4.752 
SAMEX	Proveedores	La Serena	Proveedor - Sucursal	04-11-2025	45962	0,456	114	 $14.224 
SAMEX	Curauma	Iquique	Sucursal - Sucursal	04-11-2025	45962	0,069	17,25	 $6.932 
SAMEX	Iquique	Antofagasta	Sucursal - Sucursal	03-11-2025	45962	0,061	15,25	 $3.968 
SAMEX	Lira	Curauma	Sucursal - Sucursal	03-11-2025	45962	1,242	310,5	 $33.654 
SAMEX	Calama	Iquique	Sucursal - Sucursal	03-11-2025	45962	0,004	1	 $5.891 
SAMEX	Calama	Matta	Sucursal - Sucursal	03-11-2025	45962	0,019	4,75	 $3.571 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	03-11-2025	45962	2,576	644	 $128.595 
SAMEX	Calama	Iquique	Sucursal - Sucursal	03-11-2025	45962	0,009	2,25	 $5.891 
SAMEX	Calama	Copiapo	Sucursal - Sucursal	03-11-2025	45962	0,004	1	 $4.877 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	03-11-2025	45962	2,964	741	 $133.757 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	03-11-2025	45962	2,541	635,25	 $126.847 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	03-11-2025	45962	8,1	2025	 $344.250 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	03-11-2025	45962	0,12	30	 $6.292 
SAMEX	CD Lo Ruiz	Copiapo	Santiago - Sucursal	03-11-2025	45962	0,96	240	 $37.620 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	03-11-2025	45962	0,049	12,25	 $3.968 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	03-11-2025	45962	2,66	665	 $82.972 
SAMEX	CD Lo Ruiz	Antofagasta	Santiago - Sucursal	03-11-2025	45962	2,5	625	 $106.250 
SAMEX	CD Lo Ruiz	Iquique	Santiago - Sucursal	03-11-2025	45962	2,56	640	 $127.796 
SAMEX	CD Lo Ruiz	La Serena	Santiago - Sucursal	03-11-2025	45962	2,37	592,5	 $73.926 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	03-11-2025	45962	4,556	1139	 $227.437 
SAMEX	Curauma	La Serena	Sucursal - Sucursal	04-11-2025	45962	0,01	2,5	 $4.974 
SAMEX	Copiapo	La Serena	Sucursal - Sucursal	03-11-2025	45962	1,32	330	 $27.314 
SAMEX	Copiapo	Antofagasta	Sucursal - Sucursal	03-11-2025	45962	0,016	4	 $5.124 
SAMEX	Copiapo	Matta	Sucursal - Sucursal	03-11-2025	45962	0,048	12	 $4.644 
SAMEX	Matta	Calama	Santiago - Sucursal	03-11-2025	45962	0,08	20	 $3.968 
SAMEX	Matta	Iquique	Santiago - Sucursal	03-11-2025	45962	2,4	600	 $119.809 
SAMEX	Iquique	Calama	Sucursal - Sucursal	03-11-2025	45962	0,03	7,5	 $5.681 
SAMEX	Matta	Copiapo	Santiago - Sucursal	03-11-2025	45962	1,8	450	 $70.538 
SAMEX	Proveedores	Curauma	Proveedor - Sucursal	03-11-2025	45962	0,9	225	 $24.387 
SAMEX	Proveedores	La Serena	Proveedor - Sucursal	03-11-2025	45962	1,212	303	 $37.805 
SAMEX	Matta	La Serena	Santiago - Sucursal	03-11-2025	45962	1,2	300	 $37.431 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	03-11-2025	45962	2,1	525	 $94.767 
SAMEX	Matta	Antofagasta	Santiago - Sucursal	03-11-2025	45962	0,35	87,5	 $16.491 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	03-11-2025	45962	0,068	17	 $4.416 
SAMEX	Proveedores	Antofagasta	Proveedor - Sucursal	03-11-2025	45962	0,024	6	 $3.968 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	03-11-2025	45962	6,108	1527	 $275.637 
SAMEX	La Serena	Copiapo	Sucursal - Sucursal	03-11-2025	45962	0,086	21,5	 $8.355 
SAMEX	La Serena	Antofagasta	Sucursal - Sucursal	03-11-2025	45962	0,004	1	 $2.971 
SAMEX	La Serena	Curauma	Sucursal - Sucursal	03-11-2025	45962	0,004	1	 $3.905 
SAMEX	Antofagasta	La Serena	Sucursal - Sucursal	03-11-2025	45962	0,008	2	 $4.884 
SAMEX	La Serena	Curauma	Sucursal - Sucursal	03-11-2025	45962	0,477	119,25	 $16.672 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	03-11-2025	45962	0,007	1,75	 $4.416 
SAMEX	Proveedores	Copiapo	Proveedor - Sucursal	03-11-2025	45962	1,304	326	 $51.101 
SAMEX	Proveedores	Calama	Proveedor - Sucursal	03-11-2025	45962	0,416	104	 $18.773 
SAMEX	Lira	Copiapo	Sucursal - Sucursal	30-10-2025	45962	1,584	396	 $62.073 
SAMEX	Proveedores	La Serena	Proveedor - Sucursal	30-10-2025	45962	11,04	2760	 $344.365 
SAMEX	Proveedores	Iquique	Proveedor - Sucursal	30-10-2025	45962	5,52	1380	 $275.560 
